X;CycTP1;CycTP1.2;CycTP2;CycTP3;CycTP3.2;CycTP4;CycTP5;CycTP5.2;CycTP6;CycTP1c;CycTP1.2c;CycTP2c;CycTP3c;CycTP3.2c;CycTP4c;CycTP5c;CycTP5.2c;CycTP6c
PF3D7_0520400;0.853198706;0.751489185;1.023520479;0.759488674;0.620429163;0.811073286;0.516953961;0.405021627;0.799286612;0.181216389;0.362064776;0.115116055;-0.479237633;-0.209038586;0.137763072;-0.180868557;-0.547166587;0.006282603
PF3D7_0520500;0.391841401;0.49860064;0.449088379;0.905364942;1.055295493;0.684343422;0.584314999;0.346240859;0.627281031;0.125855864;-0.252253308;-0.069289001;-0.199138013;0.16743732;0.738290098;0.315352552;0.434238203;0.087724249
PF3D7_0520600;-0.241585067;-0.287420658;-0.179613922;-0.076465232;-0.057831551;-0.098489935;-0.22530693;-0.097329889;-0.213417445;-0.107094439;-0.158424006;-0.209928047;0.203005504;0.203182948;0.205671664;0.363160865;0.456963884;0.413143867
PF3D7_0520800;0.044067714;-0.039002206;0.227954895;0.274115566;0.150910565;0.350335316;-0.090251958;0.311885855;-0.096267409;-0.868587541;-0.789054635;-0.559800333;-1.143271072;-0.600188076;-0.120324142;-1.439362124;-0.664702823;-0.837457288
PF3D7_0520900;0.960734577;1.073253395;0.977919281;0.951093427;0.940262148;0.996360471;0.967357034;1.079924493;0.919325718;0.246000475;0.222979734;0.308575305;-0.188795219;-0.445803193;-0.210867855;-0.037653507;-0.26285288;-0.271125786
PF3D7_0521500;-0.52278649;-1.139161647;-0.257207088;-0.842233791;-0.934964491;-1.137122457;0.051822438;-0.464916256;-0.836629665;0.257123192;0.378883994;0.055182947;-0.058220375;-0.128813701;-0.238437066;-0.944337098;-1.076844882;0.000584714
PF3D7_0521700;-0.769231556;-0.666932785;-0.733806197;-0.835207651;-1.627387291;-0.456844077;-0.575810032;-0.679156184;-0.20486502;-0.468790649;-0.435839548;-0.419614519;-0.472664598;-0.210228947;0.463179939;0.442446291;0.414341825;0.520988794
PF3D7_0521900;-0.730808439;-0.389819727;-0.45860167;-0.749603357;-0.817279037;-1.980709179;-0.492784893;-0.30731527;-0.036112986;-0.432026608;-0.699527103;-0.39077899;-0.170283397;-0.59817579;-0.644223353;-0.135136801;-0.374589573;-0.811762763
PF3D7_0522100;0.171503654;0.10878169;-0.098951553;0.923593267;0.821567029;-0.129095334;0.671948356;-0.096708094;0.336621593;0.364618036;-0.017409308;0.62012296;0.479842559;0.252893302;1.17210622;0.367877022;0.78354292;0.155396912
PF3D7_0522300;-0.320817203;-0.348300582;-0.461612449;-0.389151626;-0.345522821;-0.374850086;-0.761255754;-0.519969488;-0.377413631;-0.223487148;0.048145072;0.116506459;0.348142664;0.36412561;0.548289315;1.041338577;0.974465088;0.964712769
PF3D7_0522400;0.67314963;0.893232424;0.640782587;-0.254334607;0.3562061335;0.2343567275;-0.2775165805;0.4800000025;0.6485045885;0.063717491;0.2842339635;0.060772815;-0.0473937705;-0.2648519005;0.168738176;-0.1794080025;-0.4480980085;-0.752786697
PF3D7_0522500;0.467399432;0.479876833;0.424577642;0.396811925;0.357573264;0.456593315;-0.191220798;0.126763964;0.472789171;0.576659825;1.13530129;0.946327844;0.67786638;0.784538398;-0.280298107;0.329258679;0.317799702;0.221367675
PF3D7_0522800;0.047196456;0.117464271;0.029959624;0.086320588;0.075307546;0.15142012;-0.136091585;-0.034207613;0.090841519;-0.146971849;-1.87e-05;-0.004992682;-0.034249746;0.236962231;0.460290351;0.710691429;0.719649961;0.379216712
PF3D7_0522900;-0.540593021;0.860104653;-0.371924332;-0.134071879;-0.27435419;-1.947231704;-2.884471598;-0.37798592;-0.343671819;-0.2424601;-0.506356903;-0.437496161;0.06051898;-0.2107607;-1.096524129;0.010018365;0.057388548;-1.735116828
PF3D7_0523000;0.05779812;-0.077465584;-0.129629764;0.04719332;0.083933854;0.141763626;0.153544626;0.31013817;0.108988923;-0.141201726;-0.251451182;-0.247972952;-0.018546484;0.149667873;1.123067558;1.311915787;1.075388812;0.7794439
PF3D7_0523100;0.27420395;0.231869441;0.073264338;0.016059635;-0.058908754;0.076548903;0.083905314;-0.091480808;0.065636249;-0.664066338;-0.31238751;-0.517926139;-0.565280533;-0.409631131;-0.26655607;-0.11858611;-0.272947596;-0.103705548
PF3D7_0523200;-1.361476238;-0.524971646;-0.814010883;-0.869596117;-0.418883612;-1.032950786;-0.105093981;0.08946688;-0.46605925;-0.117486036;-0.449579028;-0.170893537;0.081289535;-0.101171526;-0.45257145;0.265836304;0.248394334;0.354342928
PF3D7_0523400;-1.383716301;-1.344689245;-1.321322191;-1.816433342;-2.167518212;-1.708315965;-1.376338972;-1.505004301;-2.103505822;-0.335789277;-0.433381502;-0.252201575;-0.529795173;-0.530499606;-2.162424439;-1.766504817;-1.559683932;-0.966125371
PF3D7_0524000;-0.280850467;-0.313847265;-0.369756241;-0.192761636;-0.215860014;-0.405722574;0.088653308;-0.102642084;-0.074635829;0.388751736;0.388220663;0.54923613;0.657877337;0.568591544;-0.187949058;0.117354251;-0.132912249;0.449379163
PF3D7_0524400;-1.927345293;-1.524641811;-2.985868831;-4.125552597;-3.351879967;-3.300695951;-3.350820562;-1.763750447;-2.298490202;-1.194921684;-1.324557384;-1.246336367;-0.863570469;-0.448670162;-1.48453544;-1.750488252;-1.105890525;-1.539891963
PF3D7_0524600;1.576521888;1.63473529;1.793593349;1.132276163;1.318319312;1.296673488;1.044774288;1.142585623;1.231696657;0.661845212;0.691609892;0.689227629;0.293345604;0.257216234;0.421261878;-0.378303551;-0.501109963;-0.323779688
PF3D7_0524700;0.06570399;0.10313325;0.253985729;0.073938082;-0.006761175;0.02086451;-0.283933525;-0.222221134;-0.058425349;-0.664484093;-0.539591504;-0.561439796;-0.520070734;-0.416318986;0.125599363;0.097838776;0.044876507;0.100045697
PF3D7_0524900;-1.487378563;-1.451371333;-1.312815196;-1.268655619;-1.140347073;-1.860571134;-0.986402136;-1.107218065;-1.452250302;-0.145952116;-0.040150219;0.060418815;0.438929513;0.415621834;-0.394553915;-0.012311892;0.065750484;0.183844127
PF3D7_0525000;-1.09477647;-1.213842544;-1.426221786;-1.624569203;-1.681954343;-1.81754536;-1.808539082;-1.844498122;-1.718080757;-1.000977395;-1.102023011;-0.869801408;-0.52293908;-0.536496261;-0.842132765;-0.428378876;-0.429649626;-0.846430371
PF3D7_0525100;0.140769152;0.028771722;0.030552664;-0.156689192;-0.112062004;-0.163075268;-0.030079876;-0.09601453;-0.065813079;0.226923047;0.247161505;0.360149957;0.589562712;0.48057199;-0.109691446;0.328335564;0.313639471;0.490983277
PF3D7_0525200;0.2777691205;0.3381042285;0.0369375625;0.116098464;0.215047201;0.196959581;0.275848806;0.782653382;0.368319722;0.493246657;0.6812307815;0.47237686;0.308109661;0.2715499505;-0.330042437;-0.3687416995;-0.3924328345;-0.0212138455
PF3D7_0525500;-1.02928434;-0.941972217;-1.45259638;-1.039136601;-1.366174854;0.193679623;-0.589558961;-0.214738778;-1.312183475;-0.143421373;-0.461764752;-0.23400802;0.064942491;-0.091575983;0.053703517;0.45961837;0.441766498;0.220041702
PF3D7_0525600;0.86977292;0.834120208;0.944743687;0.800164666;-0.021532857;0.201150356;0.250205193;0.568625202;0.436463121;0.258975191;0.162138883;0.233529065;0.524900856;0.174337492;-0.879114824;-0.383410723;-0.378307658;-0.232707352
PF3D7_0526100;1.300606654;0.671541716;1.297426842;0.011115509;-0.223063379;0.958358857;0.167631765;0.395541765;0.176729936;-0.367943025;0.096416173;-0.28742973;-0.481168614;-0.526933537;-0.27756343;-0.000861028;-0.015080852;-0.264875574
PF3D7_0526300;-0.481094027;-0.57368527;-2.635789546;-0.441442297;-0.281653938;-0.35131241;-0.046986909;-0.315149387;-0.311960201;-0.073554886;-0.168555528;-0.336481969;0.077392602;-0.05416881;0.212315385;0.363067406;0.268439187;0.536664467
PF3D7_0526400;0.029018032;-0.053789612;0.555498268;-0.489711602;-0.355881222;0.089868028;-0.158999361;-0.155143829;0.447943033;0.117069384;0.35440108;0.809947627;-0.102894129;-0.124897212;-0.153103022;-0.846661617;-1.012944757;-0.479658617
PF3D7_0526500;-1.070838521;-1.253392137;-1.385257073;-1.139343269;-1.554523215;-1.163313221;-0.878537945;-0.509909284;-1.513102279;0.049074744;-0.090126232;-0.062239289;-0.065261362;-0.008416279;-0.876883388;-0.093799795;-0.253732848;-0.126003591
PF3D7_0526700;0.573189828;0.629117034;0.434214172;0.600350995;0.611689311;0.539610144;0.063890289;0.351565303;0.470799994;0.366365966;0.329466523;0.105589332;0.299624232;0.07508835;-0.975803158;-0.507055544;-0.524118239;-0.625043431
PF3D7_0526900;0.367614227;0.375954529;0.421981721;0.401729094;0.417536153;0.495383312;0.194352288;0.106420178;0.406972175;-0.07740089;0.022864497;0.150973121;-0.09517515;-0.025763536;0.488969683;0.28529241;0.301078902;-0.186234061
PF3D7_0527000;2.18063405;2.150134174;2.24008975;2.230234748;1.623093865;2.332654694;1.187043561;1.579651719;2.014120443;1.126414784;1.174078103;0.968115096;-0.068583028;0.200666399;-0.339935533;-0.618098562;-0.753890255;-0.355961431
PF3D7_0527100;0.209420303;0.237104217;0.390352488;0.353843183;0.229137963;0.383091337;0.279394209;0.183671748;0.318756822;0.079036305;0.252395156;0.005297706;-0.182298176;-0.279873859;0.047571791;-0.496341099;-0.387985235;-0.145485523
PF3D7_0527200;-0.296764308;-0.29149731;-0.280442991;-0.180595425;-0.404588277;-0.558252968;-0.427413812;-0.120080058;-0.277618157;-0.370457451;-0.370890324;-0.407271884;-0.364504265;-0.324345838;-1.037923743;-1.000928556;-1.011731099;-0.403802761
PF3D7_0527300;0.25330786;0.432454855;0.416933071;0.338172916;0.515823178;0.344777061;-0.095241265;-0.08121457;0.168558967;-0.389998687;-0.420866781;-0.294039771;-0.187866813;-0.511101307;0.599757804;0.126571976;0.107660325;-0.034007436
PF3D7_0527400;-0.367626419;-0.472904318;-0.335324011;-0.448198472;-0.426693014;-0.335003418;-0.396282286;-0.404210043;-0.217322343;-0.675293014;-0.601096282;-0.425679041;0.113027551;0.194381554;1.207231276;1.082115565;0.954792674;0.43825339
PF3D7_0527500;-0.794388907;-0.912972689;-0.895434959;-0.898244873;-0.972439913;-1.136450645;-0.835177434;-1.009062124;-0.937446457;-0.895507344;-0.896235227;-0.812659142;-0.742207337;-0.688652596;-1.573712905;-1.1034143;-1.098111665;-0.344824768
PF3D7_0527600;-0.644893258;-1.016523063;-1.291570855;-0.783013953;-1.222988143;-1.170831575;-0.603487264;-0.75140126;-0.881981082;-0.968207645;-0.921610211;-0.725337094;-0.616266442;-0.53751404;-0.546764284;-0.671672996;-0.749710879;-0.367541399
PF3D7_0528100;-0.493572834;-0.472134711;-0.7354114495;-0.7922137625;-0.647530017;-0.8333716385;-0.6271757615;-0.604861996;-0.747308137;-0.048745364;-0.027408108;-0.0657240435;-0.0797546695;-0.00626624049999999;-0.7909655935;-0.6065223075;-0.6840284925;-0.37181668
PF3D7_0528300;0.701394057;0.478407672;1.260375323;1.00667273;0.620174428;1.341519273;0.435367952;1.223890257;1.340932019;1.555634134;0.770962591;0.832200142;0.884374258;0.371554974;1.639679997;0.868798193;0.622658493;0.360033806
PF3D7_0528400;1.257701117;1.566321729;1.4636028335;1.928327076;1.8501285035;1.8008931395;1.1769523605;1.677834076;1.356636275;1.5064768255;1.6462267745;1.5269909315;1.8425667525;1.9039771495;2.4762469555;1.3031318155;1.0959842745;1.082634156
PF3D7_0528500;0.34506417;0.423961858;0.448502357;0.826538266;1.333868855;1.234373996;0.444581746;0.538294844;0.482136757;0.353905046;0.590539948;0.761952354;-0.149543507;-0.293582802;0.680238722;-0.521230069;-0.663802173;-0.082572734
PF3D7_0528700;-0.741404595;-0.89138568;-0.777570592;-0.626092674;-0.60582004;-0.528420764;-0.203269523;-0.334172072;-0.435108173;-0.125991693;-0.210394447;-0.468938879;-0.209538216;-0.171847121;-0.276089543;0.054150503;0.105786416;0.123055592
PF3D7_0528800;-0.59726576;-0.844425361;-0.620298229;-0.897954227;-0.917383518;-1.091357893;-0.760556448;-0.71134134;-0.799493607;0.169978708;0.354011913;-0.057699934;0.263021878;0.635887977;-0.764213142;0.459839161;0.372616662;0.703957022
PF3D7_0529000;-0.270703275;-0.175473922;-0.340229622;-0.240481745;-0.408677538;-0.35473466;0.081790016;-0.194331725;-0.12079639;0.020142579;0.143239534;0.166724906;0.237325785;0.162911452;-0.316318766;-0.153510681;-0.142881916;0.394129337
PF3D7_0529100;0.559824375;0.222012709;0.561596282;0.063454249;0.451000011;0.23439917;0.120370678;0.052195615;-0.815704451;0.00623267;-0.014609807;0.022169595;-0.302207653;-0.28540452;-0.78363624;-0.477126434;-0.62130719;-0.226842961
PF3D7_0529200;-0.222345144;-0.153461765;-0.183075607;-0.4751279185;-0.3133604905;-0.34297629;-0.362204006;-0.153811488;-0.1886424505;-0.948366844;-0.7438687665;-0.485411322;-0.335728779;-0.1446095525;-0.0698803495;0.467190878;0.4137187515;-0.1612156705
PF3D7_0529400;1.960457747;1.894793996;2.183624674;2.166907499;1.998280966;2.164889555;1.24746364;1.351284134;1.616526521;0.584127498;0.585664763;0.624887976;0.020652201;-0.045441241;0.707026825;-0.078034276;-0.048798982;-0.406784902
PF3D7_0529900;-0.019483261;-0.082939662;-0.059935768;-0.006999496;-0.041352068;0.08117024;-0.1115171;-0.034583295;0.048123971;0.159664594;0.107552582;0.097769313;0.276801364;0.17515894;0.663456477;0.279766964;0.283059615;0.378080226
PF3D7_0530000;0.149597927;0.521539146;0.298414557;0.443122319;0.613036217;0.398075226;0.16945979;0.409191619;0.348604907;-0.5570745;-0.632132033;-0.414831243;-0.707760464;-1.157025475;-0.6423301;-0.764040504;-0.761310551;-0.379721813
PF3D7_0530100;0.2957692955;0.276230513;0.368290327;0.283528759;0.347944218;0.4022031695;0.344262926;0.3321778505;0.4232673145;0.5489505755;0.5184381945;0.371130474;0.537360397;0.3757057745;1.1436380125;0.910220569;0.826343364;0.7324024035
PF3D7_0530200;1.991092239;2.479305695;2.467398643;2.000515554;2.025862374;2.167311579;1.151422165;1.303273167;1.911281673;0.305085297;0.40025661;0.412673566;-1.205071526;-0.938681987;-0.820724995;-1.345506345;-1.37400635;-1.356122164
PF3D7_0530300;1.577925442;2.156004916;1.875257261;1.617524328;2.022505695;1.641195205;1.181937737;1.641967496;1.597259852;1.169861742;1.336225824;1.008135853;0.253319461;0.790380854;0.931124427;-0.3137319;-0.185056912;-0.060276927
PF3D7_0530400;0.584617888;0.695846485;-0.232020289;-0.540397535;-0.846920277;-0.642030818;-0.675701349;-0.501327596;-0.55804443;-1.059489445;-0.67842006;-0.629748071;-0.602018506;-0.851849571;1.015865668;0.209263781;-0.077384689;-0.267095965
PF3D7_0530500;-0.105903496;0.547397901;-0.321021907;0.06433601;-0.219175488;-0.596726943;-2.371704703;0.017545318;0.023059172;0.345359101;0.222417011;0.338864522;0.120831835;0.232337464;-0.027158369;-1.139420879;-0.990962321;-0.959828459
PF3D7_0530600;-1.100425451;-1.477485104;-1.2223470135;-0.9579471555;-1.0993841615;-1.269514444;-1.2047095715;-0.9340237345;-1.160983785;-0.1121062105;-0.1436664;-0.2270244305;-0.1419156065;-0.3153209135;-0.511266533;0.0045006025;-0.2058660515;0.0835387895
PF3D7_0530700;-0.9167661145;-1.2870208875;-1.59174669;-1.4794316575;-1.293821405;-1.37648811;-0.6492982355;-0.8112983815;-1.390231408;-0.1561964965;-0.18952648;-0.06036348;-0.2985077895;0.1939370485;-0.5971240155;0.0702588595;0.253303753;0.1057765155
PF3D7_0530900;-0.88133326;-2.37205924;-0.944442298;-1.570878482;-1.59376864;-1.503177988;-0.41631309;-0.681892314;-1.10013626;-0.153576229;-0.784129831;0.403715148;0.125699162;-0.245896659;0.506777315;-0.313764225;-0.504564816;-0.276344647
PF3D7_0531000;-0.683835175;-0.666256176;-0.715375967;-0.554322606;-0.351348601;-0.469904573;-0.5038200375;-0.3711267345;-0.5626239025;0.0463420825;-0.006582811;0.0776325715;0.0667233335;-0.0941015655;0.3713735165;0.1115033155;0.108096298;-0.0111204415
PF3D7_0531100;0.6987262;0.813175019;0.398576159;0.271874449;0.039094282;0.36023692;2.138003465;0.803880213;0.44210143;0.670130389;0.960969258;0.486967067;0.417918942;0.088972094;0.305372212;-0.616825975;-0.119696555;-0.045225952
PF3D7_0531200;-0.332035446;-0.321493228;-0.520871691;-0.609104572;-0.812305526;-0.311925993;-4.989954855;-0.30208464;-0.584823233;0.112862528;0.028390207;0.092404045;-0.105300769;-0.429636907;-1.628369146;-0.642017848;-0.208254298;-0.069578106
PF3D7_0531300;-0.775767606;-0.741298192;-0.122791596;-1.13666302;0.182307703;0.133337706;-0.118543041;0.516640397;-0.306303592;0.411025622;0.605824578;0.027411816;-0.024991883;0.404147292;0.674141406;2.238547228;0.375363265;0.828321503
PF3D7_0532100;-0.079341167;-0.00371627;-0.301663219;-0.088038052;-0.0499315;-0.074141816;-0.411469723;-0.152431739;-0.300781687;-0.041298106;-0.030726025;-0.1293883;-0.301833365;-0.123098482;-0.422869983;-0.31506476;0.388681689;-0.562508858
PF3D7_0532200;0.017761258;0.065295099;-0.129833791;0.871712805;0.85477197;0.654591385;0.373372497;0.672294103;0.644359215;0.116606765;-0.076114942;0.149256195;0.458551562;0.448401132;0.863851272;0.684193233;0.71389581;0.471148076
PF3D7_0532400;-0.748922169;-0.765183671666667;-0.840847427;-0.664432323333333;-0.641121358666667;-0.710179563;-0.521894949666667;-0.533315420333333;-0.683867037333333;-0.491941324666667;-0.552649958;-0.522006848;-0.0362033573333333;-0.236994172666667;-1.41212203766667;-0.428722710333333;-0.500141196;-0.505067045666667
PF3D7_0532600;-0.876440947;-0.871778967;-0.940684146;-1.3096412;-1.254797532;-1.123042446;-1.345247645;-1.637161461;-1.379385985;-1.374421545;-1.357667204;-0.984882295;-0.496326128;-0.281558872;1.491951629;0.615581812;0.247265014;0.107970507
PF3D7_0532900;-0.633804722;0.904483164;0.90151849;0.687586554;-1.35546039;-0.106048575;1.381430092;-1.858582593;0.011333691;0.56426645;-1.452019635;0.92777791;1.811882201;-3.678321962;1.325306205;0.320298501;0.70029892;-1.079530686
PF3D7_0533000;0.209345141;1.598786034;1.404100013;1.028853659;0.630742259;1.149449854;1.369782825;0.551532717;-0.088428696;-0.130900925;-0.070783391;-0.349928638;0.062808029;0.326948854;0.560220578;0.833888794;1.063457363;0.553195674
PF3D7_0601600;-0.880220015;-1.050142351;-0.911257074;-0.815585466;-0.884425316;-1.037364304;-0.592585415;-0.465919548;-0.448525564;-0.039731005;0.188132538;0.03435234;0.33279215;0.526016238;-0.211316891;-0.680664427;-0.469116866;0.004399016
PF3D7_0601700;-1.508641306;-2.834963894;-2.373298321;-1.978361798;-1.787937381;-2.133940258;-0.872323223;-1.368837495;-1.648958706;-0.900656354;-0.773108166;-0.260446915;-0.417458468;-0.447084643;0.643199476;-0.191700114;0.139421823;-0.535164868
PF3D7_0602100;-1.332592781;-1.983411982;-1.508871194;-1.843936153;-1.383938913;-1.736833926;-0.883964209;-1.220565205;-1.345400361;-0.160688582;-0.612201509;-0.617730759;-0.096980721;-0.036713221;-0.279055136;-0.041648275;0.068822016;-0.29158681
PF3D7_0602400;0.009856705;-0.032501431;-0.045761378;-0.232338759;-0.076423602;-0.402622533;-0.597071202;0.066414578;-0.35043143;0.040388021;-0.116545026;0.037991284;0.07389951;-0.1705105;-1.410675208;-0.823540573;-0.795057261;-0.554599203
PF3D7_0603100;0.954288131;1.533461101;1.318338044;1.403060619;1.597536088;0.987973365;1.050100582;1.156384109;1.111614244;0.27612844;0.091864573;-0.301707521;-0.758831419;-0.941253752;-0.314965564;-0.49645685;-0.426627604;-0.667876828
PF3D7_0603200;0.768396616;0.706880783;1.23335532;0.701856203;0.348112164;0.750712579;-0.641756819;0.670052616;-1.092063817;0.179949981;-0.091565753;-0.477206931;-0.168675662;-0.193126309;-0.904712985;-0.682143303;-0.869652974;-0.533462175
PF3D7_0603300;-1.405521801;-1.969466697;-1.574557581;-1.5961941;-1.740768467;-1.943194035;-0.813674023;-1.265870758;-1.677164068;-0.955014028;-1.197870082;-0.905972405;-0.575481352;-0.590927886;-1.228582041;-0.394949201;-0.655587598;-0.119798769
PF3D7_0603500;2.070201283;1.668179864;0.192098561;1.434721274;1.841170337;1.637410957;1.108469377;1.402862342;1.728414492;0.184317275;0.251108021;-0.243331495;-0.480964017;-0.726361048;0.248953162;-0.769599089;-0.572819601;-0.795868344
PF3D7_0603600;-1.527807062;-2.649057035;-1.520499662;-2.082460597;-2.059700404;-1.402513321;-0.919269148;-1.409162245;-1.600545461;0.271740597;0.143890454;0.377765131;-0.216771236;0.03925376;-1.06778344;-0.556602436;-0.554644511;0.062690055
